__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,27512614,2020-08-13T14:43:32.000Z,Strajk LGBT!/LGBT Strike!,"<p>Polski:</p>
<p>Sytuacja osób LGBT w Polsce od powstania tej petycji znacznie się pogorszyła. Nasza walka jednak, dopiero się zaczęła. 7 sierpnia w Warszawie doszło do protestu w związku z aresztowaniem aktywistki Margot, który został spotkany brutalnością policji. By ""upamiętnić"" to wydarzenie, wpadłem na pomysł, by 7 września - miesiąc po tzw. ""Polskim Stonewallu"" pójść na strajk. W ten dzień nie poszlibyśmy do szkół, pracy, uczelni, nierobilibyśmy zakupów, a zamiast tego wyszlibyśmy na ulicę by protestować.</p>
<p>Dołącz do nas 7 września! </p>
<p> </p>
<p>English: </p>
<p>Since the creation of this petition, the situation of LGBT people in Poland got much worse. But our fight has only started. On the 7th of September in Warsaw, a protest about the arrest of the LGBT activist Margot was met with police brutality. To ""commemorate"" that event, I came up with the idea to go on strike. A month after the ""Polish Stonewall"" on the 7th of September instead of going to work, school or shopping, we'd go on the street and protest.</p>
<p>Join us on September 7th!</p>","{'id': '224436952', 'petitionMedium': {'url': '//assets.change.org/photos/4/da/lb/RHDALBRkpkIYUFF-800x450-noPad.jpg?1597329814', 'processing': False}}",,,
MilestonePetitionUpdate,27299329,2020-07-16T01:58:03.000Z,,,,,,500000.0
MilestonePetitionUpdate,27174969,2020-07-02T06:54:22.000Z,,,,,,400000.0
MilestonePetitionUpdate,27097724,2020-06-24T22:33:48.000Z,,,,,,300000.0
MilestonePetitionUpdate,27008417,2020-06-16T20:33:17.000Z,,,,,,200000.0
MilestonePetitionUpdate,26987168,2020-06-14T23:08:17.000Z,,,,,,150000.0
MilestonePetitionUpdate,26976142,2020-06-13T21:17:57.000Z,,,,,,100000.0
MilestonePetitionUpdate,26964412,2020-06-12T20:44:20.000Z,,,,,,75000.0
StarterPetitionUpdate,26959785,2020-06-12T14:32:29.000Z,Help us reach the European Union!,"<p>Hello everybody! Thank you all for signing and sharing this petition! It means so much. I want to ask you for another favor if you have the time. Please email <strong>ec-president-vdl@ec.europa.eu </strong>with this:</p>
<p><strong>Mrs. Ursula van der Leyen, </strong></p>
<p> </p>
<p><strong>Me and [number of signatures] other people (so far) demand you to take action considering the situation of the LGBT community in Poland. </strong></p>
<p> </p>
<p><strong><a href=""https://t.co/rMST8SANlS"" rel=""nofollow"">https://t.co/rMST8SANlS</a></strong></p>
<p> </p>
<p><strong>We will not give up untill a proper intervention happens.</strong></p>
<p> </p>
<p><strong>Sincerely, </strong></p>
<p><strong>[Info about you, like your</strong> name<strong> or identity or where you're from]</strong></p>
<p>I would really appreciate it and you could do more to help the cause. Once again, thank you to every 60 thousand people who signed this petition. We will not give up, this is our fight for queer liberation! ❤</p>","{'id': '224034871', 'petitionMedium': {'url': '//assets.change.org/photos/2/vk/pp/lJvKpPFDSHdhfvd-800x450-noPad.jpg?1591972351', 'processing': False}}",,,
MilestonePetitionUpdate,26956456,2020-06-12T07:13:26.000Z,,,,,,50000.0
MilestonePetitionUpdate,26951040,2020-06-11T22:05:42.000Z,,,,,,40000.0
MilestonePetitionUpdate,26946983,2020-06-11T17:09:41.000Z,,,,,,35000.0
MilestonePetitionUpdate,26944714,2020-06-11T14:29:49.000Z,,,,,,30000.0
