__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,28274101,2020-12-27T19:35:41.000Z,100.0,,,,,
MilestonePetitionUpdate,28273528,2020-12-27T16:16:00.000Z,100.0,,,,,
StarterPetitionUpdate,28135328,2020-11-28T09:44:58.000Z,,#povertysNOTillegal,"<p>Hi all, I just wanted to reach out to let you know we’ve just passed 100 signatures on our petition! Thank you so much for your support! Will you help me to get more support by sharing this petition with ten other people? If enough of us sign we can’t be ignored! Here’s a link to share <a href=""https://www.change.org/p/our-children-should-have-rights-you-say-we-all-have-rights-if-so-why-dont-you-stand-on-them-why-cant-a-parent-stand-for-thier-child-s"" rel=""nofollow"">https://www.change.org/p/our-children-should-have-rights-you-say-we-all-have-rights-if-so-why-dont-you-stand-on-them-why-cant-a-parent-stand-for-thier-child-s</a></p>","{'id': '224913156', 'petitionMedium': {'url': '//assets.change.org/photos/7/wj/if/PMwJiFnZSnBsjzf-800x450-noPad.jpg?1606556703', 'processing': False}}",,
MilestonePetitionUpdate,28135317,2020-11-28T09:41:43.000Z,100.0,,,,,
StarterPetitionUpdate,26924831,2020-06-10T06:29:00.000Z,,Still no visits please share!!,"<p>They tried to take him in court today.. It was rather funny when the judge realized im not just some drug addict that dont care..  That ive been doing quite well even have my oun company and yet dont have my son... DFS worker started stuttering when she realized shed just been caught in a lie.... </p>
<p>The judge stopped court and set it for friday </p>
<p>I miss my aon i havent got to hug him since before the shut down..... You can see here how much he misses me</p>","{'id': '224010959', 'petitionMedium': {'url': '//assets.change.org/photos/9/nl/pd/cFnLpDNeMFzYELC-800x450-noPad.jpg?1591770542', 'processing': False}}",,
StarterPetitionUpdate,26249656,2020-04-04T09:02:07.000Z,,Kidnapped and locked away,<p>Since the coronavirus i havent seen my son .. Please share please help me collect signatures i miss my baby i fear ill never see him again</p>,"{'id': '223488496', 'petitionMedium': {'url': '//assets.change.org/photos/2/de/jk/IcdEJkMvgdEMnTY-800x450-noPad.jpg?1585990929', 'processing': False}}",,
StarterPetitionUpdate,26162920,2020-03-28T22:27:42.000Z,,Theyve become UNCONSTITUTIONAL,<p>Since the virus we i am not aloud to see eachother except through video chat .. He hates it ... Why cant they just let me have him ... I HAVE A HOME.. idk how temperary its going to be with the shut down of everything how am i supposed to pay rent when i have to stay at home?? None of this is fair or right!! This is his attitude on video chat ... How is this healthy to his mind?</p>,"{'id': '223426441', 'petitionMedium': {'url': '//assets.change.org/photos/8/tw/bp/KqtWbPPGXzxKajk-800x450-noPad.jpg?1585434464', 'processing': False}}",,
MilestonePetitionUpdate,25594387,2020-01-13T18:00:51.000Z,50.0,,,,,
StarterPetitionUpdate,25529964,2019-12-26T09:37:27.000Z,,Progression not yet success,"<p>We get closer everyday yet we still have one major rod block! They call my housing inadequate. Because its considered transient housing.. I live and work here.. What could be more stable than that? </p>
<p>So here i am a felon with previous evictions and low income trying to find stable housing in a city over populated with homeless that all need the same. And a system too corrupt to even process my paperwork but sure say they did. </p>
<p>My christmas wish..... A home</p>
<p> </p>","{'id': '222915715', 'petitionMedium': {'url': '//assets.change.org/photos/0/dk/ux/wedkUxHhMYVamYq-800x450-noPad.jpg?1577353051', 'processing': False}}",,
StarterPetitionUpdate,25251760,2019-10-26T09:18:06.000Z,,Just had adjudication hearing,"<p>Thank you to all that have signed please continue to share!!</p>
<p>i wish i felt like it mattered what i do .. At this point after everything i know and all that it is ...though it seems lost... But everyday i fight anyways</p>
<p>. Judge took adjudication. But said we'll talk ab sandwich visits in december .had nothing but positive things to say and treated me as if i were somewhat human.. I stipulated the terms with adjustment to some words. ..and agreed to disagree it was as close to right as they wanted it to be.. </p>
<p>I am hopeful the positivity i see isn't some more corrupt bullshit.</p>
<p>... Been clean.. Job.. Work for room at motel.. Stable-ish. .... definitely better since it fell.. Worker finally trying to give resources i coulda been utilizing</p>
<p>I don't know if its my voice that's affecting outlook.. but either way I'm going to speak louder every day.. </p>","{'id': '222658983', 'petitionMedium': {'url': '//assets.change.org/photos/9/ok/ly/xYoKLYpoBLRWbon-800x450-noPad.jpg?1572081487', 'processing': False}}",,
