__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,21084790,2017-08-17T17:42:09.000Z,Victory - visas have been approved!,"Thank you to all 17,172 of you who signed the petition. Gillian and Pat have heard today that the visas have been approved!!

Still a few hurdles to overcome before they can get on a plane back to the UK, but it's just brilliant to have this news.

I really didn't expect this petition to take off in the way that it has - thanks again to everyone who shared and signed - it really helped to put pressure on the Home Office to get this appalling situation sorted.

If you are able to help the family again, another friend has set up a Go Fund Me page to help towards their costs (lawyers, visa fees, flights etc) which have totalled more then £20,000.

Thank you!!",,,"{'providerName': 'gofundme.com', 'photoUrl': 'https://d2g8igdw686xgo.cloudfront.net/23012836_1502739766.2434.jpg', 'description': 'Hello my name is Shawn Whale and to all, my thanks for giving this your time and consideration. I am a friend to some amazing people, Pat and Gillian Thies, who are going through a visa immigration nightmare that has broken a family across near 5,000 miles, an ocean, and two continents.'}",
MilestonePetitionUpdate,21066907,2017-08-16T00:10:09.000Z,,,,,,15000.0
MilestonePetitionUpdate,21056926,2017-08-15T00:19:23.000Z,,,,,,12500.0
StarterPetitionUpdate,21055369,2017-08-14T20:58:09.000Z,Update from Gillian,"Monday 14th August: Just heard from Gillian - the Home Office have been in touch to tell her there should be a decision this week. 

But of course that decision could still be a 'no'.

Patrick needs to come back to the UK as his employers (who have been very supportive) need him back at work. So Gillian is planning to fly back to the US with their youngest son later this week to be with the older boys.

So there is progress, but we're not there yet. Let's hope the strength of support for this petition (12,121 and counting!) makes the Home Office see sense and allow this family to be together again.

Thank you again for your support. Gillian's said she's feeling humbled and amazed by all the signatures on the petition. She's been writing a blog with more about their experiences - have a read!",,,"{'providerName': ""Gillian's Immigration NIghtmare (GIN)"", 'photoUrl': 'https://gilliansimigrationnightmare.files.wordpress.com/2017/08/cropped-familyphoto1.jpg?w=200', 'description': ""Kings Norton has been around a long time - it was mentioned in Domesday. The church, likewise, is fairly ancient, with 13th century origins, and with a steeple older than the main building beneath it. Next to the church are a couple of buildings that have been there since Tudor times, the Saracen's Head (now...""}",
MilestonePetitionUpdate,21049387,2017-08-14T06:33:25.000Z,,,,,,10000.0
MilestonePetitionUpdate,21045991,2017-08-13T19:12:17.000Z,,,,,,9000.0
MilestonePetitionUpdate,21043345,2017-08-13T11:32:32.000Z,,,,,,8000.0
MilestonePetitionUpdate,21042499,2017-08-13T08:34:48.000Z,,,,,,7500.0
MilestonePetitionUpdate,21041779,2017-08-13T05:03:25.000Z,,,,,,7000.0
StarterPetitionUpdate,21039133,2017-08-12T19:24:21.000Z,Thank you!,"Hi everyone

I just wanted to say a huge thank you to everyone who has signed my petition in support of my friends Gillian and Patrick Thies and their sons. I'm absolutely amazed by the level of support - more than 6000 signatures so far! Please keep up the support and we can send a really strong message to Home Secretary Amber Rudd.

Thank you all!
Mary",,,,
MilestonePetitionUpdate,21038650,2017-08-12T18:10:24.000Z,,,,,,6000.0
MilestonePetitionUpdate,21036196,2017-08-12T11:39:46.000Z,,,,,,5000.0
MilestonePetitionUpdate,21034966,2017-08-12T07:16:43.000Z,,,,,,4000.0
MilestonePetitionUpdate,21031762,2017-08-11T20:44:31.000Z,,,,,,3000.0
MilestonePetitionUpdate,21030736,2017-08-11T18:35:18.000Z,,,,,,2500.0
MilestonePetitionUpdate,21029413,2017-08-11T15:44:27.000Z,,,,,,2000.0
MilestonePetitionUpdate,21027652,2017-08-11T11:51:20.000Z,,,,,,1500.0
MilestonePetitionUpdate,21026323,2017-08-11T08:20:53.000Z,,,,,,1000.0
MilestonePetitionUpdate,21025990,2017-08-11T07:10:16.000Z,,,,,,750.0
MilestonePetitionUpdate,21023866,2017-08-10T23:47:32.000Z,,,,,,500.0
MilestonePetitionUpdate,21022696,2017-08-10T20:44:20.000Z,,,,,,250.0
MilestonePetitionUpdate,21022504,2017-08-10T20:22:57.000Z,,,,,,200.0
MilestonePetitionUpdate,21022093,2017-08-10T19:27:30.000Z,,,,,,100.0
MilestonePetitionUpdate,21021742,2017-08-10T18:50:48.000Z,,,,,,50.0
MilestonePetitionUpdate,21021466,2017-08-10T18:23:00.000Z,,,,,,25.0
MilestonePetitionUpdate,21021322,2017-08-10T18:05:59.000Z,,,,,,10.0
MilestonePetitionUpdate,21021142,2017-08-10T17:49:22.000Z,,,,,,5.0
