__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30964007,2022-09-30T15:15:10.000Z,75000.0,,,,,
StarterPetitionUpdate,29615825,2021-09-17T16:08:05.000Z,,Appeal the Ban of Navalny Voting App from Google and Apple Servers,"<p>Dear Supporters of Democracy Worldwide,</p>
<p>Russia will be hosting its elections and Putin and his colleagues are resorting to hardline tactics to secure his victory in a rigged election. Alexei Navalny's ""Smart Voting "" App, which is Russia's only chance at <br>a fair method of tabulating votes, has now been removed the servers of Apple and Google products, a sign that these two tech companies, crucial to the social media structure of the world, have now cratered to pressure from Vladimir Putin.<br>I urge you to write your elected official to appeal this decision, as well as to the CEOs of Google and Apple, Sundar Pinchai and Tim Cook, respectively. Below are their emails and a form letter for you to send directly to them.<br>Without your intervention, Vladimir will continue to reign over Russia for another 6 years, and possibly for life. <br>Your action is urgent, they will vote next week!!</p>
<p><br><a href=""https://www.reuters.com/world/europe/pro-putin-ruling-party-seeks-new-majority-russia-votes-2021-09-17/"" rel=""nofollow"">https://www.reuters.com/world/europe/pro-putin-ruling-party-seeks-new-majority-russia-votes-2021-09-17/</a></p>
<p>tcook@apple.com</p>
<p>sundar@google.com</p>
<p>Dear Mr. Cook,</p>
<p>I understand you recently decided to remove the Alexei Navalny voting app from the servers of Apple products. Doing so would eliminate the possibility of a free and fair election. If you value our system of free elections, we urge you <br>to reconsider your decision.</p>
<p>Sincerely,</p>
<p>Your Name<br>Concerned Citizen for Democracy Worldwide</p>
<p><br>Dear Mr. Pinchai,</p>
<p>I understand you recently decided to remove the Alexei Navalny voting app from the servers of Apple products. Doing so would eliminate the possibility of a free and fair election. If you value our system of free elections, we urge you <br>to reconsider your decision.</p>
<p>Sincerely,</p>
<p>Your Name<br>Concerned Citizen for Democracy Worldwide</p>",,,
StarterPetitionUpdate,28898422,2021-04-17T22:28:13.000Z,,Alexei Navalny May Pass Away at Any Moment,"<p>Dear Supporters of Freedom WorldWide,</p>
<p>Alexei Navalny has gone on a hunger strike and his personal physicians are being denied access to the prison where he is being held. Please petition your head of state to 1) Pressure Vladamir Putin to grant health care to Alexei Navalny 2) Obstruct <a href=""https://www.washingtonpost.com/context/anti-corruption-foundation-letter-to-biden/f54f6084-99cf-474b-905d-c79a86fc8a2c/?itid=lk_inline_manual_4"" target=""_blank"" rel=""nofollow"">Putins 35 associates</a> (his source of funds) who are living in various countries throughout the world.</p>
<p>We have seen abundant support in the last few weeks, and if you have already tried the two supporting measures above, please spread awareness of this issue throughout your network!</p>
<p> </p>
<p>Here is the link to the letter that lists the 35 associates that are supporting and funding Putin's network:</p>
<p><a href=""https://www.washingtonpost.com/context/anti-corruption-foundation-letter-to-biden/f54f6084-99cf-474b-905d-c79a86fc8a2c/?itid=lk_inline_manual_4"" rel=""nofollow"">https://www.washingtonpost.com/context/anti-corruption-foundation-letter-to-biden/f54f6084-99cf-474b-905d-c79a86fc8a2c/?itid=lk_inline_manual_4</a></p>
<p> </p>
<p> </p>
<p>Thank you for your support</p>
<p> </p>
<p>Richard Chen</p>
<p> </p>",,,"{'providerName': 'BBC News', 'photoUrl': 'https://ichef.bbci.co.uk/news/1024/branded_news/DAE7/production/_118093065_navalnyfeb202021reuters.jpg', 'description': 'Doctors for the jailed Russian opposition activist Alexei Navalny say he ""will die within the next few days"" if not given medical attention. Doctors say recent blood test results indicate he could suffer cardiac arrest or kidney failure at any moment.'}"
MilestonePetitionUpdate,28788593,2021-03-28T20:04:43.000Z,50000.0,,,,,
MilestonePetitionUpdate,28759341,2021-03-23T15:15:03.000Z,40000.0,,,,,
MilestonePetitionUpdate,28753611,2021-03-22T15:38:22.000Z,35000.0,,,,,
MilestonePetitionUpdate,28750634,2021-03-22T00:36:56.000Z,30000.0,,,,,
MilestonePetitionUpdate,28749333,2021-03-21T19:07:09.000Z,25000.0,,,,,
MilestonePetitionUpdate,28748684,2021-03-21T16:32:03.000Z,20000.0,,,,,
MilestonePetitionUpdate,28748463,2021-03-21T15:41:52.000Z,17500.0,,,,,
MilestonePetitionUpdate,28748274,2021-03-21T14:56:35.000Z,15000.0,,,,,
MilestonePetitionUpdate,28748124,2021-03-21T14:17:34.000Z,12500.0,,,,,
MilestonePetitionUpdate,28747966,2021-03-21T13:39:18.000Z,10000.0,,,,,
MilestonePetitionUpdate,28747914,2021-03-21T13:23:12.000Z,9000.0,,,,,
MilestonePetitionUpdate,28747861,2021-03-21T13:07:58.000Z,8000.0,,,,,
MilestonePetitionUpdate,28747831,2021-03-21T13:00:42.000Z,7500.0,,,,,
MilestonePetitionUpdate,28747807,2021-03-21T12:53:30.000Z,7000.0,,,,,
MilestonePetitionUpdate,28747761,2021-03-21T12:39:16.000Z,6000.0,,,,,
MilestonePetitionUpdate,28747716,2021-03-21T12:25:33.000Z,5000.0,,,,,
MilestonePetitionUpdate,28747678,2021-03-21T12:13:31.000Z,4000.0,,,,,
MilestonePetitionUpdate,28585050,2021-02-20T22:53:37.000Z,3000.0,,,,,
StarterPetitionUpdate,28551423,2021-02-15T02:21:10.000Z,,"Navalny Jailed, You can help determine what happens next!!","<p>Dear Supporter of Freedom and Democracy Worldwide,</p>
<p>Thank you all for you support!! Since our last petition, we have reached our goal of 1,000 signatures and are approaching 3,000.</p>
<p>The quickest way you can help:<br>a) donate to help promote this petition on change.org. Every dollar helps, I myself have donated more than $500.<br>b) share this petition on your networks online and offline</p>
<p>As you know, Navalny has been sentenced to 3 years prison time. However, his influence has not waned, in fact it may have grown stronger. US and European Union have condemned <br>sanctioned Russia, there is united agreement on the unfairness of how Navalny is being treated. He has a right to express his views.</p>
<p>Below is a link to an interview on TIME magazine  with, Leonid Volkov, Navalny's chief of staff, which is very useful to understanding the situation. A key idea is that sanctions work, so please urge your head of stateto sanction Putin and his elites, or his financial resources by cutting their access and ties to US and European Union- e.g. being able to own property in US and Europe, sending their children to school there, doing business with those countries, etc. Putin's empire is subsidized through his wealthy backers.</p>
<p><br>Thank you for your support!</p>
<p>Richard Chen</p>
<p> </p>",,,"{'providerName': 'Time', 'photoUrl': 'https://api.time.com/wp-content/uploads/2021/02/GettyImages-1230753727.jpg?quality=85&w=1024&h=628&crop=1', 'description': 'Leonid Volkov says jailing Alexei Navalny will not only fail to stop the opposition to the Russian President, it will strengthen it.'}"
MilestonePetitionUpdate,28532957,2021-02-11T14:48:40.000Z,2500.0,,,,,
MilestonePetitionUpdate,28510333,2021-02-08T02:21:37.000Z,2000.0,,,,,
MilestonePetitionUpdate,28481170,2021-02-03T14:49:32.000Z,1500.0,,,,,
MilestonePetitionUpdate,28475951,2021-02-02T20:07:39.000Z,1000.0,,,,,
MilestonePetitionUpdate,28471407,2021-02-02T04:37:56.000Z,750.0,,,,,
StarterPetitionUpdate,28463974,2021-02-01T04:04:12.000Z,,"The Russian Govt. is ""Not Afraid"" of Navalny; 100 million views of Putin Palace","<p>Dear Supporter of Freedom and Democracy Worldwide,</p>
<p>Thank you all for you support!! Since the last update we have gained over 500 petitions! We are now at 657, and our goal is to reach 1,000. Please share with your networks via email, social media and word of mouth.</p>
<p>We have made great progress since the last update:</p>
<p>1) Navalny's video of Putin's palace has been viewed more than 100 times</p>
<p>2) US State Department, President Joe Biden and many members of Congress have condemned Navalny's imprisonment</p>
<p>3) The Russian Government has gone on the defensive, asking the US and other countries to ""stay out of its affairs,"" and claiming that it is not ""afraid"" of Navalny. The need to state this  indicates the influence Navalny has on the Russian people over whom they govern, and this can be interpreted Putin's state of mind as being the exact opposite: he is fearful of Navalny, who is not afraid of taking on the government singlehandedly, with the support of the Russian people.</p>
<p>Please share this petition and keep the momentum for democracy and free speech and elections worldwide. <br>Thank you for your support!!</p>
<p>Richard Chen</p>",,,"{'providerName': 'U.S.', 'photoUrl': 'https://static.reuters.com/resources/r/?m=02&d=20210129&t=2&i=1549574905&r=LYNXMPEH0S1BT&w=800', 'description': 'An online video made by jailed Kremlin critic Alexei Navalny alleging that Vladimir Putin is the ultimate owner of an opulent palace, something the president denies, has now been viewed more than 100 million times, YouTube data showed on Friday.'}"
MilestonePetitionUpdate,28440900,2021-01-28T07:36:56.000Z,500.0,,,,,
MilestonePetitionUpdate,28421595,2021-01-25T04:42:52.000Z,250.0,,,,,
MilestonePetitionUpdate,28419020,2021-01-24T17:53:04.000Z,200.0,,,,,
MilestonePetitionUpdate,28415885,2021-01-23T23:29:41.000Z,100.0,,,,,
StarterPetitionUpdate,28415834,2021-01-23T23:20:49.000Z,,The Political Mindset of Russia is shifting towards Democracy.. with Your Help It Can Happen,"<p>Dear Friends and Supporters of Democracy Worldwide,</p>
<p>The gears on which Russian is governed are starting to turn...</p>
<p>Videos of a Russian student removing a portrait of President Vladimir Putin from her classroom wall has gone viral – a day before planned protests against the jailing of poisoned Kremlin critic Alexei Navalny, according to a report.</p>
<p>Alina Morozova, a student from Yaroslavl believed to be 16, was ordered to a police station with her father to explain her act of defiance, East2West News reported.</p>
<p>Videos of schoolchildren replacing portraits of Putin in their classrooms with that of Navalny have been going viral on TikTok.</p>
<p><a href=""https://www.reportdoor.com/video-of-girl-removing-putin-portrait-goes-viral-before-protests/"" rel=""nofollow"">https://www.reportdoor.com/video-of-girl-removing-putin-portrait-goes-viral-before-protests/</a></p>
<p>We need your help to share the petition and push for democracy, freedom of speech and free elections in Russia. </p>
<p>Thank you for your help!</p>
<p>Richard Chen</p>
<p> </p>",,,
MilestonePetitionUpdate,28408368,2021-01-22T16:00:48.000Z,50.0,,,,,
